Material_ID,Total_Cost,Cumulative_Cost,Cumulative_Percent,SKU_Percent
MAT03735,19904.91,1148661194.8800023,95.94179514661997,50.88
MAT04614,19904.88,1148681099.7600024,95.94345769944923,50.9
MAT03873,19904.85,1148701004.6100023,95.9451202497727,50.92
MAT02128,19904.77,1148720909.3800023,95.94678279341419,50.94
MAT04682,19904.52,1148740813.9000022,95.94844531617446,50.96000000000001
MAT02716,19904.51,1148760718.4100022,95.95010783809948,50.980000000000004
MAT02911,19904.46,1148780622.8700023,95.95177035584828,51.0
MAT02307,19904.43,1148800527.3000023,95.95343287109131,51.019999999999996
MAT04513,19904.4,1148820431.7000024,95.9550953838286,51.04
MAT02808,19904.300000000003,1148840336.0000024,95.9567578882134,51.06
MAT02567,19904.04,1148860240.0400023,95.95842037088173,51.080000000000005
MAT03557,19903.72,1148880143.7600024,95.96008282682209,51.1
MAT03729,19903.53,1148900047.2900023,95.96174526689273,51.12
MAT04592,19903.45,1148919950.7400024,95.96340770028138,51.13999999999999
MAT04105,19903.41,1148939854.1500025,95.96507013032904,51.160000000000004
MAT03612,19903.26,1148959757.4100025,95.96673254784795,51.18000000000001
MAT03525,19902.75,1148979660.1600025,95.96839492276918,51.2
MAT02158,19902.690000000002,1148999562.8500025,95.97005729267892,51.22
MAT03014,19902.35,1149019465.2000024,95.9717196341902,51.239999999999995
MAT03035,19902.3,1149039367.5000024,95.97338197152521,51.25999999999999
MAT02331,19902.24,1149059269.7400024,95.97504430384875,51.28
MAT03483,19902.24,1149079171.9800024,95.97670663617228,51.300000000000004
MAT03373,19902.15,1149099074.1300025,95.97836896097857,51.32
MAT02069,19902.12,1149118976.2500024,95.98003128327912,51.339999999999996
MAT04962,19902.12,1149138878.3700023,95.98169360557965,51.35999999999999
MAT04881,19902.12,1149158780.4900022,95.9833559278802,51.38
MAT02168,19901.92,1149178682.4100022,95.98501823347577,51.4
MAT04519,19901.88,1149198584.2900023,95.98668053573036,51.42
MAT02239,19901.7,1149218485.9900024,95.98834282295046,51.44
MAT02991,19901.7,1149238387.6900024,95.99000511017056,51.459999999999994
MAT03213,19901.7,1149258289.3900025,95.99166739739066,51.480000000000004
MAT02175,19901.56,1149278190.9500024,95.99332967291727,51.5
MAT04986,19901.52,1149298092.4700024,95.99499194510288,51.519999999999996
MAT03546,19901.32,1149317993.7900023,95.99665420058352,51.54
MAT03864,19901.25,1149337895.0400023,95.99831645021742,51.559999999999995
MAT04944,19901.22,1149357796.2600024,95.99997869734557,51.580000000000005
MAT04389,19901.08,1149377697.3400023,96.00164093278023,51.6
MAT04656,19901.079999999998,1149397598.4200022,96.0033031682149,51.62
MAT02748,19901.07,1149417499.4900022,96.0049654028143,51.64
MAT03543,19901.07,1149437400.560002,96.00662763741371,51.66
MAT02765,19900.8,1149457301.360002,96.00828984946142,51.68000000000001
MAT02116,19900.44,1149477201.800002,96.00995203144016,51.7
MAT03632,19900.44,1149497102.2400022,96.01161421341891,51.72
MAT02729,19900.44,1149517002.6800022,96.01327639539764,51.739999999999995
MAT03606,19900.4,1149536903.0800023,96.0149385740354,51.76
MAT03845,19900.27,1149556803.3500023,96.01660074181491,51.78
MAT04403,19900.16,1149576703.5100024,96.01826290040668,51.800000000000004
MAT02434,19900.1,1149596603.6100023,96.01992505398695,51.82
MAT04420,19899.88,1149616503.4900024,96.02158718919178,51.839999999999996
MAT04167,19899.84,1149636403.3300023,96.02324932105557,51.85999999999999
MAT04129,19899.54,1149656302.8700023,96.02491142786191,51.88
MAT04747,19899.52,1149676202.3900023,96.02657353299774,51.9
MAT03367,19899.37,1149696101.7600021,96.02823562560485,51.92
MAT03654,19899.3,1149716001.060002,96.02989771236523,51.94
MAT03074,19899.25,1149735900.310002,96.03155979494935,51.959999999999994
MAT02113,19899.24,1149755799.550002,96.03322187669822,51.980000000000004
MAT04797,19899.0,1149775698.550002,96.03488393840112,52.0
MAT03678,19898.550000000003,1149795597.100002,96.03654596251783,52.019999999999996
MAT02109,19898.16,1149815495.2600021,96.03820795405984,52.04
MAT03049,19898.010000000002,1149835393.2700021,96.0398699330731,52.059999999999995
MAT03174,19897.98,1149855291.2500021,96.04153190958064,52.080000000000005
MAT03355,19897.88,1149875189.1300023,96.04319387773567,52.1
MAT02367,19897.82,1149895086.9500022,96.04485584087921,52.12
MAT03518,19897.78,1149914984.7300022,96.04651780068176,52.14
MAT03761,19897.54,1149934882.2700021,96.04817974043831,52.16
MAT02814,19897.46,1149954779.7300022,96.0498416735129,52.18000000000001
MAT04887,19897.43,1149974677.1600022,96.05150360408173,52.2
MAT02451,19897.28,1149994574.4400022,96.05316552212184,52.22
MAT04331,19897.0,1150014471.4400022,96.05482741677497,52.239999999999995
MAT04708,19896.8,1150034368.2400022,96.05648929472312,52.26
MAT03757,19896.75,1150054264.9900022,96.05815116849503,52.28
MAT03333,19896.42,1150074161.4100022,96.05981301470375,52.300000000000004
MAT04399,19896.42,1150094057.8300023,96.06147486091244,52.32
MAT04255,19896.03,1150113953.8600023,96.06313667454643,52.339999999999996
MAT04443,19896.0,1150133849.8600023,96.06479848567469,52.35999999999999
MAT02309,19895.98,1150153745.8400023,96.06646029513243,52.38
MAT02139,19895.760000000002,1150173641.6000023,96.0681220862147,52.400000000000006
MAT02195,19895.66,1150193537.2600024,96.0697838689445,52.42
MAT02552,19895.66,1150213432.9200025,96.0714456516743,52.44
MAT03954,19895.52,1150233328.4400024,96.07310742271059,52.459999999999994
MAT04648,19895.48,1150253223.9200025,96.0747691904059,52.480000000000004
MAT04220,19895.48,1150273119.4000025,96.07643095810121,52.5
MAT04553,19895.43,1150293014.8300025,96.07809272162028,52.52
MAT03646,19895.27,1150312910.1000025,96.07975447177536,52.54
MAT03329,19895.15,1150332805.2500026,96.08141621190745,52.559999999999995
MAT03877,19895.15,1150352700.4000027,96.08307795203956,52.580000000000005
MAT04236,19895.07,1150372595.4700027,96.08473968548967,52.6
MAT02676,19895.04,1150392490.5100026,96.08640141643401,52.62
MAT03079,19895.04,1150412385.5500026,96.08806314737836,52.64
MAT03054,19895.04,1150432280.5900025,96.08972487832271,52.66
MAT04874,19895.0,1150452175.5900025,96.09138660592608,52.68000000000001
MAT03671,19895.0,1150472070.5900025,96.09304833352944,52.7
MAT02173,19894.96,1150491965.5500026,96.09471005779181,52.72
MAT04588,19894.9,1150511860.4500027,96.09637177704269,52.739999999999995
MAT04608,19894.81,1150531755.2600026,96.09803348877631,52.76
MAT04598,19894.68,1150551649.9400027,96.09969518965173,52.78
MAT04155,19894.68,1150571544.6200027,96.10135689052713,52.800000000000004
MAT02437,19894.67,1150591439.2900028,96.10301859056727,52.82
MAT04637,19894.2,1150611333.4900029,96.10468025135074,52.839999999999996
MAT04499,19893.93,1150631227.420003,96.10634188958248,52.86
MAT04278,19893.510000000002,1150651120.930003,96.10800349273376,52.88
MAT02394,19893.44,1150671014.370003,96.1096650900383,52.900000000000006
MAT04408,19893.44,1150690907.810003,96.11132668734285,52.92
MAT04473,19893.28,1150710801.090003,96.1129882712834,52.94
MAT04005,19893.16,1150730694.250003,96.11464984520099,52.959999999999994
MAT04028,19893.12,1150750587.370003,96.11631141577755,52.980000000000004
MAT02558,19893.02,1150770480.390003,96.11797297800163,53.0
MAT04619,19893.0,1150790373.390003,96.11963453855522,53.02
MAT03541,19892.88,1150810266.270003,96.12129608908583,53.04
MAT02053,19892.79,1150830159.060003,96.12295763209919,53.059999999999995
MAT04071,19892.19,1150850051.250003,96.12461912499764,53.080000000000005
MAT02106,19892.1,1150869943.350003,96.12628061037881,53.1
MAT03211,19891.85,1150889835.200003,96.12794207487877,53.12
MAT04773,19891.68,1150909726.880003,96.12960352517952,53.14
MAT03577,19891.56,1150929618.440003,96.13126496545728,53.16
MAT02044,19891.41,1150949509.850003,96.1329263932063,53.18000000000001
MAT04281,19891.39,1150969401.240003,96.13458781928483,53.2
MAT04764,19891.2,1150989292.4400032,96.13624922949363,53.22
MAT04576,19891.2,1151009183.6400032,96.13791063970243,53.239999999999995
MAT02285,19891.2,1151029074.8400033,96.13957204991122,53.26
MAT04615,19891.2,1151048966.0400033,96.14123346012003,53.28000000000001
MAT04458,19891.2,1151068857.2400033,96.14289487032883,53.300000000000004
MAT04541,19891.04,1151088748.2800033,96.14455626717364,53.32
MAT03347,19890.95,1151108639.2300034,96.14621765650122,53.339999999999996
MAT04467,19890.9,1151128530.1300035,96.14787904165254,53.36
MAT03456,19890.85,1151148420.9800034,96.14954042262764,53.38
MAT02581,19890.510000000002,1151168311.4900033,96.15120177520426,53.400000000000006
MAT04534,19890.4,1151188201.8900034,96.15286311859315,53.42
MAT03561,19890.4,1151208092.2900035,96.15452446198204,53.44
MAT03967,19890.4,1151227982.6900036,96.15618580537094,53.459999999999994
MAT02269,19890.4,1151247873.0900037,96.15784714875983,53.480000000000004
MAT03146,19890.339999999997,1151267763.4300036,96.15950848713722,53.5
MAT04963,19890.170000000002,1151287653.6000037,96.16116981131539,53.52
MAT03215,19890.08,1151307543.6800036,96.1628311279763,53.54
MAT02595,19890.0,1151327433.6800036,96.16449243795525,53.559999999999995
MAT03668,19890.0,1151347323.6800036,96.16615374793417,53.580000000000005
MAT02538,19890.0,1151367213.6800036,96.1678150579131,53.6
MAT02286,19890.0,1151387103.6800036,96.16947636789203,53.620000000000005
MAT03256,19890.0,1151406993.6800036,96.17113767787096,53.64
MAT04478,19889.79,1151426883.4700036,96.17279897030967,53.66
MAT02148,19889.79,1151446773.2600036,96.17446026274837,53.68000000000001
MAT02579,19889.79,1151466663.0500035,96.17612155518708,53.7
MAT03026,19889.65,1151486552.7000036,96.1777828359323,53.72
MAT02860,19889.28,1151506441.9800036,96.17944408577331,53.74
MAT04735,19889.24,1151526331.2200036,96.18110533227333,53.76
MAT03549,19889.2,1151546220.4200037,96.18276657543237,53.779999999999994
MAT03481,19889.12,1151566109.5400035,96.18442781190939,53.800000000000004
MAT02667,19888.96,1151585998.5000036,96.18608903502243,53.82
MAT02385,19888.96,1151605887.4600036,96.1877502581355,53.839999999999996
MAT02634,19888.52,1151625775.9800036,96.1894114444976,53.86
MAT04171,19888.44,1151645664.4200037,96.1910726241777,53.879999999999995
MAT04503,19888.25,1151665552.6700037,96.19273378798809,53.900000000000006
MAT03677,19888.2,1151685440.8700037,96.19439494762223,53.92
MAT04671,19888.14,1151705329.0100038,96.19605610224488,53.94
MAT04532,19888.06,1151725217.0700037,96.19771725018553,53.959999999999994
MAT04601,19888.06,1151745105.1300037,96.19937839812619,53.98
MAT03676,19888.050000000003,1151764993.1800036,96.20103954523158,54.0
MAT02477,19887.87,1151784881.0500035,96.2027006773025,54.02
MAT02670,19887.73,1151804768.7800035,96.20436179767994,54.04
MAT02131,19887.68,1151824656.4600036,96.20602291388116,54.059999999999995
MAT02824,19887.56,1151844544.0200036,96.20768402005935,54.08
MAT03872,19887.45,1151864431.4700036,96.20934511704982,54.1
MAT03773,19887.3,1151884318.7700036,96.21100620151157,54.120000000000005
MAT04928,19887.28,1151904206.0500035,96.21266728430281,54.14
MAT04141,19887.14,1151924093.1900036,96.21432835540057,54.16
MAT03381,19887.11,1151943980.3000035,96.21598942399258,54.17999999999999
MAT04659,19887.05,1151963867.3500035,96.2176504875731,54.2
MAT03997,19887.0,1151983754.3500035,96.21931154697737,54.22
MAT03462,19886.88,1152003641.2300036,96.22097259635866,54.24
MAT04035,19886.88,1152023528.1100037,96.22263364573996,54.26
MAT03225,19886.8,1152043414.9100037,96.22429468843926,54.279999999999994
MAT02778,19886.8,1152063301.7100036,96.22595573113854,54.300000000000004
MAT02943,19886.72,1152083188.4300036,96.22761676715585,54.32
MAT04187,19886.67,1152103075.1000037,96.22927779899693,54.339999999999996
MAT02393,19886.41,1152122961.5100038,96.23093880912153,54.36
MAT03601,19886.36,1152142847.8700037,96.23259981506986,54.379999999999995
MAT04848,19886.36,1152162734.2300036,96.2342608210182,54.400000000000006
MAT04369,19886.35,1152182620.5800035,96.2359218261313,54.42
MAT04198,19886.16,1152202506.7400036,96.23758281537468,54.44
MAT04582,19886.129999999997,1152222392.8700037,96.23924380211231,54.459999999999994
MAT04978,19886.08,1152242278.9500036,96.24090478467367,54.48
MAT03897,19886.0,1152262164.9500036,96.24256576055306,54.50000000000001
MAT04725,19886.0,1152282050.9500036,96.24422673643245,54.52
MAT02281,19885.96,1152301936.9100037,96.24588770897086,54.54
MAT02681,19885.74,1152321822.6500037,96.24754866313377,54.559999999999995
MAT02446,19885.4,1152341708.0500038,96.24920958889824,54.58
MAT02523,19885.36,1152361593.4100037,96.2508705113217,54.6
MAT03789,19885.14,1152381478.5500038,96.25253141536969,54.620000000000005
MAT02182,19885.0,1152401363.5500038,96.2541923077242,54.64
MAT02533,19885.0,1152421248.5500038,96.25585320007869,54.66
MAT02413,19884.9,1152441133.4500039,96.25751408408073,54.67999999999999
MAT02883,19884.9,1152461018.350004,96.25917496808273,54.7
MAT03731,19884.8,1152480903.150004,96.26083584373227,54.72
MAT03470,19884.64,1152500787.790004,96.26249670601781,54.74
MAT03351,19884.64,1152520672.4300041,96.26415756830336,54.76
MAT02551,19884.54,1152540556.970004,96.26581842223642,54.779999999999994
MAT02981,19884.329999999998,1152560441.300004,96.26747925862924,54.800000000000004
MAT02568,19884.02,1152580325.320004,96.26914006912935,54.82
MAT03217,19884.0,1152600209.320004,96.27080087795898,54.84
MAT03544,19883.71,1152620093.030004,96.27246166256637,54.86
MAT02258,19883.58,1152639976.610004,96.27412243631554,54.879999999999995
MAT03620,19883.52,1152659860.130004,96.2757832050532,54.900000000000006
MAT03044,19883.5,1152679743.630004,96.27744397212038,54.92
MAT02809,19883.43,1152699627.060004,96.27910473334082,54.94
MAT02921,19883.32,1152719510.380004,96.28076548537351,54.96
MAT03394,19883.32,1152739393.7000039,96.2824262374062,54.98
MAT04562,19883.16,1152759276.860004,96.28408697607492,55.00000000000001
MAT03188,19883.02,1152779159.880004,96.28574770305013,55.02
MAT02377,19882.88,1152799042.760004,96.28740841833189,55.04
MAT02853,19882.8,1152818925.560004,96.28906912693165,55.059999999999995
MAT03121,19882.65,1152838808.210004,96.29072982300268,55.08
MAT02392,19882.56,1152858690.770004,96.29239051155646,55.1
MAT03808,19882.35,1152878573.120004,96.29405118257,55.120000000000005
MAT03836,19882.34,1152898455.4600039,96.2957118527483,55.14
MAT03555,19882.03,1152918337.4900038,96.29737249703389,55.16
MAT03708,19881.95,1152938219.4400039,96.2990331346375,55.17999999999999
MAT03531,19881.82,1152958101.2600038,96.30069376138286,55.2
MAT04623,19881.54,1152977982.8000038,96.30235436474125,55.22
MAT03640,19881.54,1152997864.3400037,96.30401496809965,55.24
MAT03534,19881.53,1153017745.8700037,96.3056755706228,55.26
MAT02093,19881.48,1153037627.3500037,96.3073361689697,55.279999999999994
MAT03378,19881.44,1153057508.7900038,96.30899676397561,55.300000000000004
MAT04822,19881.239999999998,1153077390.0300038,96.31065734227656,55.32
MAT04491,19881.12,1153097271.1500037,96.31231791055448,55.34
MAT03237,19881.12,1153117152.2700036,96.31397847883242,55.36
MAT02904,19881.12,1153137033.3900034,96.31563904711035,55.379999999999995
MAT04716,19881.04,1153156914.4300034,96.3172996087063,55.400000000000006
MAT03050,19881.0,1153176795.4300034,96.31896016696126,55.42
MAT04095,19880.96,1153196676.3900034,96.32062072187524,55.44
MAT03334,19880.9,1153216557.2900035,96.32228127177773,55.46
MAT02207,19880.84,1153236438.1300035,96.3239418166687,55.48
MAT02518,19880.84,1153256318.9700034,96.32560236155966,55.50000000000001
MAT04307,19880.84,1153276199.8100033,96.32726290645063,55.52
MAT02780,19880.739999999998,1153296080.5500033,96.32892344298912,55.54
MAT03419,19880.64,1153315961.1900034,96.33058397117513,55.559999999999995
MAT04772,19880.510000000002,1153335841.7000034,96.3322444885029,55.58
MAT03490,19880.489999999998,1153355722.1900034,96.33390500416016,55.60000000000001
MAT02238,19880.35,1153375602.5400033,96.33556550812395,55.620000000000005
MAT04854,19880.280000000002,1153395482.8200033,96.33722600624098,55.64
MAT03309,19880.28,1153415363.1000032,96.33888650435803,55.66
MAT02959,19880.07,1153435243.1700032,96.34054698493483,55.67999999999999
MAT02293,19879.8,1153455122.9700031,96.34220744295993,55.7
MAT03910,19879.739999999998,1153475002.7100031,96.34386789597352,55.720000000000006
MAT02659,19879.68,1153494882.3900032,96.34552834397564,55.74
MAT04829,19879.68,1153514762.0700033,96.34718879197776,55.76
MAT02995,19879.559999999998,1153534641.6300032,96.34884922995688,55.779999999999994
MAT04644,19879.559999999998,1153554521.1900032,96.350509667936,55.800000000000004
MAT03246,19879.36,1153574400.550003,96.35217008921013,55.82
MAT04379,19879.25,1153594279.800003,96.35383050129654,55.84
MAT03391,19879.2,1153614159.000003,96.35549090920671,55.86
MAT02095,19879.2,1153634038.2000031,96.35715131711689,55.879999999999995
MAT02909,19879.02,1153653917.2200031,96.35881170999257,55.900000000000006
MAT03935,19878.75,1153673795.9700031,96.36047208031654,55.92
MAT03051,19878.75,1153693674.7200031,96.3621324506405,55.94
MAT02492,19878.65,1153713553.3700032,96.36379281261199,55.96
MAT04966,19878.56,1153733431.9300032,96.36545316706622,55.98
MAT02656,19878.21,1153753310.1400032,96.36711349228675,56.00000000000001
MAT02197,19878.149999999998,1153773188.2900033,96.3687738124958,56.02
MAT03119,19877.88,1153793066.1700034,96.37043411015313,56.04
MAT03152,19877.88,1153812944.0500035,96.37209440781045,56.06
MAT04062,19877.76,1153832821.8100035,96.37375469544477,56.08
MAT03838,19877.67,1153852699.4800036,96.37541497556187,56.10000000000001
MAT04104,19877.65,1153872577.1300037,96.37707525400847,56.120000000000005
MAT04715,19877.4,1153892454.5300038,96.37873551157385,56.14
MAT03066,19877.36,1153912331.8900037,96.38039576579823,56.16
MAT04934,19877.0,1153932208.8900037,96.38205598995363,56.18
MAT04578,19876.8,1153952085.6900036,96.38371619740407,56.2
MAT02149,19876.690000000002,1153971962.3800037,96.38537639566678,56.220000000000006
MAT03031,19876.5,1153991838.8800037,96.38703657805975,56.24
MAT04449,19876.5,1154011715.3800037,96.38869676045272,56.26
MAT04092,19876.32,1154031591.7000036,96.39035692781121,56.279999999999994
MAT02191,19876.32,1154051468.0200036,96.3920170951697,56.3
MAT02924,19876.23,1154071344.2500036,96.39367725501096,56.32
MAT04801,19876.18,1154091220.4300036,96.39533741067598,56.34
MAT03975,19876.14,1154111096.5700037,96.396997563,56.36
MAT04912,19876.12,1154130972.6900036,96.3986577136535,56.379999999999995
MAT04830,19876.09,1154150848.7800035,96.40031786180127,56.39999999999999
MAT04840,19875.96,1154170724.7400036,96.4019779990908,56.42
MAT03521,19875.92,1154190600.6600037,96.40363813303935,56.44
MAT04684,19875.84,1154210476.5000036,96.4052982603059,56.46
MAT02144,19875.68,1154230352.1800036,96.40695837420846,56.48
MAT02017,19875.57,1154250227.7500036,96.40861847892329,56.49999999999999
MAT04843,19875.550000000003,1154270103.3000035,96.41027858196762,56.52
MAT02163,19875.550000000003,1154289978.8500035,96.41193868501195,56.54
MAT04914,19875.52,1154309854.3700035,96.41359878555052,56.56
MAT02557,19875.24,1154329729.6100035,96.41525886270215,56.58
MAT03235,19875.18,1154349604.7900035,96.41691893484227,56.599999999999994
MAT03801,19875.14,1154369479.9300036,96.41857900364141,56.620000000000005
MAT04296,19875.14,1154389355.0700037,96.42023907244055,56.64
MAT04464,19874.91,1154409229.9800038,96.42189912202896,56.66
MAT04014,19874.88,1154429104.860004,96.42355916911164,56.68
MAT04391,19874.82,1154448979.680004,96.42521921118279,56.699999999999996
MAT03603,19874.82,1154468854.5000038,96.42687925325394,56.720000000000006
MAT03105,19874.6,1154488729.1000037,96.42853927694964,56.74
MAT02788,19874.53,1154508603.6300037,96.43019929479858,56.76
MAT02404,19874.47,1154528478.1000037,96.43185930763603,56.779999999999994
MAT04032,19874.350000000002,1154548352.4500036,96.43351931045049,56.8
MAT02300,19874.239999999998,1154568226.6900036,96.43517930407724,56.82000000000001
MAT04920,19874.239999999998,1154588100.9300036,96.43683929770397,56.84
MAT04782,19873.8,1154607974.7300036,96.43849925457974,56.86
MAT03282,19873.760000000002,1154627848.4900036,96.44015920811452,56.879999999999995
MAT02450,19873.42,1154647721.9100037,96.44181913325086,56.89999999999999
MAT02834,19873.36,1154667595.2700036,96.44347905337568,56.92
MAT03589,19873.16,1154687468.4300036,96.44513895679555,56.940000000000005
MAT04425,19873.05,1154707341.4800036,96.44679885102767,56.96
MAT04365,19873.0,1154727214.4800036,96.44845874108353,56.98
MAT04751,19872.88,1154747087.3600037,96.45011862111643,56.99999999999999
MAT02905,19872.85,1154766960.2100036,96.45177849864356,57.02
MAT04594,19872.699999999997,1154786832.9100037,96.45343836364198,57.04
MAT02524,19872.6,1154806705.5100036,96.45509822028788,57.06
MAT02170,19872.58,1154826578.0900035,96.45675807526331,57.08
MAT04568,19872.54,1154846450.6300035,96.45841792689772,57.099999999999994
MAT02156,19872.48,1154866323.1100035,96.46007777352065,57.120000000000005
MAT03764,19872.449999999997,1154886195.5600035,96.46173761763784,57.14
MAT02454,19872.18,1154906067.7400036,96.46339743920332,57.16
MAT03400,19872.059999999998,1154925939.8000035,96.46505725074579,57.18
MAT03172,19872.04,1154945811.8400035,96.46671706061778,57.199999999999996
MAT03724,19872.0,1154965683.8400035,96.46837686714876,57.220000000000006
MAT02915,19872.0,1154985555.8400035,96.47003667367974,57.24
MAT02597,19872.0,1155005427.8400035,96.47169648021074,57.26
MAT03983,19872.0,1155025299.8400035,96.47335628674173,57.28
MAT02908,19871.82,1155045171.6600034,96.47501607823823,57.3
MAT04006,19871.72,1155065043.3800035,96.47667586138225,57.32000000000001
MAT02841,19871.64,1155084915.0200036,96.47833563784428,57.34
MAT02815,19871.53,1155104786.5500035,96.47999540511859,57.36
MAT03369,19870.93,1155124657.4800036,96.48165512227794,57.379999999999995
MAT03709,19870.86,1155144528.3400035,96.48331483359055,57.4
MAT02306,19870.739999999998,1155164399.0800035,96.48497453488018,57.42
MAT04027,19870.739999999998,1155184269.8200035,96.4866342361698,57.440000000000005
MAT02822,19870.73,1155204140.5500035,96.48829393662419,57.46
MAT04908,19870.72,1155224011.2700036,96.48995363624333,57.48
MAT02470,19870.62,1155243881.8900034,96.49161332750997,57.49999999999999
MAT03830,19870.45,1155263752.3400035,96.49327300457739,57.52
MAT03904,19870.4,1155283622.7400036,96.49493267746855,57.54
MAT02489,19870.300000000003,1155303493.0400035,96.49659234200723,57.56
MAT02599,19870.2,1155323363.2400036,96.49825199819344,57.58
MAT02180,19870.11,1155343233.3500035,96.49991164686239,57.599999999999994
MAT02303,19870.11,1155363103.4600034,96.50157129553133,57.620000000000005
MAT03746,19870.0,1155382973.4600034,96.50323093501254,57.64
MAT03791,19869.76,1155402843.2200034,96.50489055444778,57.66
MAT03016,19869.5,1155422712.7200034,96.50655015216655,57.68
MAT03950,19869.45,1155442582.1700034,96.5082097457091,57.699999999999996
MAT04233,19869.300000000003,1155462451.4700034,96.50986932672289,57.720000000000006
MAT03251,19869.25,1155482320.7200034,96.51152890356045,57.74
MAT04050,19869.2,1155502189.9200034,96.51318847622174,57.76
MAT03233,19868.8,1155522058.7200034,96.51484801547309,57.78
MAT03202,19868.68,1155541927.4000034,96.51650754470147,57.8
MAT04739,19868.64,1155561796.0400035,96.51816707058885,57.82000000000001
MAT02317,19868.6,1155581664.6400034,96.51982659313522,57.84
MAT02772,19868.6,1155601533.2400033,96.52148611568158,57.86
MAT02566,19868.579999999998,1155621401.8200033,96.52314563655744,57.879999999999995
MAT02666,19868.579999999998,1155641270.4000032,96.52480515743332,57.9
MAT03890,19868.55,1155661138.9500031,96.52646467580345,57.92
MAT03859,19868.55,1155681007.500003,96.52812419417359,57.940000000000005
MAT03822,19868.52,1155700876.020003,96.52978371003796,57.96
MAT04021,19868.52,1155720744.540003,96.53144322590235,57.98
MAT03694,19868.48,1155740613.020003,96.53310273842574,57.99999999999999
MAT02403,19868.25,1155760481.270003,96.5347622317384,58.02
MAT04445,19868.25,1155780349.520003,96.53642172505107,58.040000000000006
MAT03170,19868.25,1155800217.770003,96.53808121836374,58.06
MAT02292,19867.9,1155820085.6700032,96.5397406824427,58.08
MAT02026,19867.76,1155839953.4300032,96.54140013482817,58.099999999999994
MAT04485,19867.68,1155859821.1100032,96.54305958053165,58.120000000000005
MAT04926,19867.68,1155879688.7900033,96.54471902623514,58.14
MAT02949,19867.4,1155899556.1900034,96.54637844855166,58.160000000000004
MAT03863,19867.32,1155919423.5100033,96.54803786418617,58.18
MAT03984,19867.05,1155939290.5600033,96.54969725726897,58.199999999999996
MAT03902,19867.05,1155959157.6100032,96.55135665035178,58.220000000000006
MAT03278,19867.05,1155979024.6600032,96.55301604343457,58.24
MAT02684,19867.05,1155998891.7100031,96.55467543651737,58.26
MAT03262,19867.05,1156018758.760003,96.55633482960016,58.28
MAT04698,19867.05,1156038625.810003,96.55799422268296,58.3
MAT02441,19867.04,1156058492.850003,96.55965361493053,58.32000000000001
MAT02015,19866.899999999998,1156078359.750003,96.5613129954846,58.34
MAT02971,19866.78,1156098226.530003,96.56297236601567,58.36
MAT03648,19866.6,1156118093.130003,96.56463172151227,58.379999999999995
MAT02615,19866.48,1156137959.610003,96.56629106698588,58.4
MAT03176,19866.48,1156157826.090003,96.56795041245951,58.42
MAT04821,19866.21,1156177692.300003,96.5696097353814,58.440000000000005
MAT02583,19866.21,1156197558.510003,96.57126905830332,58.46
MAT03271,19866.02,1156217424.530003,96.57292836535548,58.48
MAT02850,19866.0,1156237290.530003,96.57458767073716,58.5
MAT04573,19865.79,1156257156.320003,96.57624695857861,58.52
MAT04184,19865.71,1156277022.030003,96.57790623973806,58.540000000000006
MAT02388,19865.65,1156296887.6800032,96.57956551588603,58.56
MAT04045,19865.58,1156316753.260003,96.58122478618725,58.58
MAT03748,19865.58,1156336618.840003,96.58288405648847,58.599999999999994
MAT03411,19865.58,1156356484.420003,96.58454332678967,58.620000000000005
MAT02574,19865.3,1156376349.720003,96.58620257370391,58.64
MAT04632,19865.3,1156396215.0200028,96.58786182061817,58.660000000000004
MAT04879,19865.25,1156416080.2700028,96.58952106335617,58.68
MAT02062,19865.25,1156435945.5200028,96.59118030609419,58.699999999999996
MAT04214,19864.8,1156455810.3200028,96.59283951124598,58.720000000000006
MAT03626,19864.4,1156475674.720003,96.59449868298785,58.74
MAT03643,19864.39,1156495539.110003,96.59615785389447,58.76
MAT04795,19864.32,1156515403.430003,96.59781701895433,58.78
MAT02641,19864.32,1156535267.7500029,96.5994761840142,58.8
MAT04884,19864.08,1156555131.8300028,96.60113532902808,58.81999999999999
MAT04544,19864.0,1156574995.8300028,96.60279446735997,58.84
MAT02910,19863.9,1156594859.7300029,96.60445359733939,58.86
MAT02184,19863.9,1156614723.630003,96.60611272731882,58.879999999999995
MAT02374,19863.77,1156634587.400003,96.60777184643999,58.9
MAT03759,19863.77,1156654451.170003,96.60943096556116,58.919999999999995
MAT03814,19863.72,1156674314.890003,96.6110900805061,58.940000000000005
MAT02200,19863.64,1156694178.530003,96.61274918876906,58.96
MAT02090,19863.64,1156714042.1700032,96.614408297032,58.98
MAT04867,19863.56,1156733905.730003,96.61606739861296,59.0
MAT02920,19863.39,1156753769.1200032,96.61772648599468,59.019999999999996
MAT02726,19863.39,1156773632.5100033,96.6193855733764,59.040000000000006
MAT04627,19863.36,1156793495.8700032,96.62104465825237,59.06
MAT04692,19863.309999999998,1156813359.1800032,96.6227037389521,59.08
MAT03605,19863.18,1156833222.3600032,96.62436280879359,59.099999999999994
MAT03371,19863.18,1156853085.5400033,96.6260218786351,59.12
MAT04085,19863.18,1156872948.7200034,96.6276809484766,59.14
MAT03578,19863.03,1156892811.7500033,96.62934000578936,59.160000000000004
